id,wave1id,response,blockcod,prefectu,prefdist,name,partycod,incumben,smdpr,prrank,won,coalitio,pastkoiz,futureko,elecsys1,elecsys2,appeal,manifest,reasonma,constitu,defense,treaty,attack,un,nkorea,iraq,collecti,smallgov,lifetime,publicen,keynes,consump2,pension,postal,highwayp,highwayf,safety,foreign,donation,subsidy,ideology
441,999,1,4,14,18,è¨êÏâhàÍ,10,2,1,99,4,9,2,2,5,6,6,1,0,1,3,2,5,2,3,4,4,2,3,4,1,9,5,3,3,3,5,2,2,3,5
442,999,1,4,14,18,éRç€ëÂéuòY,1,2,3,3,3,1,1,1,3,6,2,1,0,2,2,2,3,1,3,2,3,3,3,3,4,3,3,1,1,3,3,1,2,2,7
443,999,1,4,14,18,ïΩìcåjéq,10,2,1,99,4,9,1,1,4,2,2,1,0,1,1,2,3,2,3,1,2,3,4,4,4,2,4,1,1,4,4,2,2,1,7
444,999,1,4,19,1,âìì°è∫éq,4,2,1,99,4,9,4,4,4,7,1,2,5,5,5,5,5,5,5,5,5,5,2,1,5,5,5,5,5,3,5,1,1,5,1
445,125,1,4,19,1,è¨ëÚâsêm,2,1,3,3,1,4,4,4,2,7,2,1,0,2,4,4,4,2,3,4,4,3,4,3,3,3,1,5,4,3,3,2,3,1,6
446,345,1,4,19,1,ïƒìcåöéO,1,1,3,3,4,1,2,2,3,6,2,1,0,1,1,2,2,1,3,2,1,3,3,3,3,2,3,3,3,2,5,4,5,9,7
447,126,1,4,19,2,ñxì‡åıóY,1,1,1,99,1,1,1,1,1,1,2,1,0,1,3,3,3,1,3,1,3,4,3,3,3,2,1,3,2,4,3,3,4,1,11
448,999,1,4,19,2,â‘ìcêm,4,2,3,5,4,9,4,4,5,7,1,1,0,5,5,5,5,3,5,5,5,5,3,1,5,5,3,5,5,3,5,1,1,5,1
449,351,1,4,19,3,å„ì°ç÷,2,1,3,3,4,4,4,4,5,5,2,1,0,2,3,3,3,1,3,3,3,4,2,2,3,2,1,3,3,2,4,3,3,4,5
450,999,1,4,19,3,ê[ëÚãv,4,2,1,99,4,7,4,4,3,7,6,1,0,5,5,5,5,5,5,5,5,5,3,2,5,5,3,5,5,2,5,1,1,4,2
451,127,1,4,19,3,ï€ç‚ïê,1,1,3,3,1,2,2,2,3,3,4,1,0,2,2,2,3,1,3,2,3,3,3,2,2,3,2,4,4,4,2,4,3,4,8
452,999,1,6,15,1,êºë∫íqìﬁî¸,2,2,3,1,1,4,4,4,3,3,2,1,0,4,3,5,3,3,4,5,5,3,3,4,2,2,2,4,3,2,4,2,1,1,10
453,999,1,6,15,1,êÏñìçKóY,4,2,3,2,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,1,3,3,5,2,5,5,2,5,1,1,5,1
454,128,0,6,15,1,ãgìcòZç∂ÉGñÂ,1,1,3,4,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
455,474,1,6,15,2,ì°ìáê≥îV,10,1,1,99,4,9,4,4,5,6,5,1,0,1,2,4,1,1,1,5,1,1,1,1,1,1,1,1,1,1,4,5,5,1,7
456,129,1,6,15,2,ãﬂì°äÓïF,1,1,3,4,1,1,2,2,2,3,4,1,0,1,2,3,4,1,1,2,3,4,5,2,2,4,3,5,1,4,3,4,2,4,7
457,999,1,6,15,2,ç‚è„ïxíj,2,3,3,1,4,6,3,4,3,6,1,1,0,3,3,3,3,3,3,3,3,3,2,3,3,3,3,4,2,2,3,1,1,1,5
458,999,1,6,15,2,ïƒéRóméq,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,1,3,3,5,2,5,5,2,5,1,1,5,1
459,999,1,6,15,2,êºêÏçU,10,2,1,99,4,9,2,3,3,2,2,2,3,3,3,3,3,1,2,3,3,3,3,2,3,5,3,2,2,3,3,3,1,3,8
460,999,1,6,15,3,ëqéùî™òY,5,2,3,1,4,6,4,4,4,6,2,1,0,5,5,5,5,3,5,5,5,5,1,1,3,5,1,5,4,2,5,1,1,5,2
461,999,1,6,15,3,ìcíÜê^àÍ,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,1,3,3,5,2,5,5,2,5,1,1,5,1
462,130,1,6,15,3,àÓótëÂòa,1,1,3,4,1,1,1,1,2,2,2,1,0,1,2,4,5,3,4,5,5,4,3,3,2,2,3,4,2,5,3,5,3,2,7
463,999,1,6,15,4,ãeìcê^ãIéq,2,2,3,1,1,4,4,4,2,3,1,1,0,2,5,2,2,1,1,5,5,3,3,4,3,5,1,3,3,1,4,2,4,1,6
464,999,1,6,15,4,ïêì°å≥î¸,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,1,3,3,5,2,5,5,2,5,1,1,5,1
465,131,1,6,15,4,åIå¥îéãv,1,1,3,4,4,1,3,2,3,6,2,1,0,1,2,2,2,1,2,4,3,4,3,1,1,2,2,2,2,3,4,3,4,4,6
466,999,1,6,15,5,ìcíÜê^ãIéq,10,3,1,99,1,9,2,3,4,2,2,1,0,1,3,3,3,2,1,4,1,3,4,3,2,1,4,4,9,9,3,4,2,2,5
467,999,1,6,15,5,ç÷ì°é¿,4,2,1,99,4,9,4,4,3,7,1,1,0,5,5,5,5,3,5,5,5,5,1,3,3,5,3,5,5,1,5,1,1,3,1
468,132,1,6,15,5,êØñÏçsíj,1,1,3,4,4,1,2,2,3,7,2,1,0,1,1,1,1,3,1,9,3,9,2,1,2,2,3,3,3,4,2,5,4,5,11
469,999,1,6,15,5,îíêÏèüïF,10,3,1,99,4,7,4,4,2,3,6,1,0,4,3,3,4,2,4,5,5,3,2,3,3,3,4,3,2,2,4,3,3,1,4
470,133,1,6,15,6,ìõà‰êMó≤,2,1,3,1,1,6,4,4,3,2,2,1,0,1,5,5,5,1,1,5,5,1,4,2,1,1,1,5,9,4,4,1,1,1,11
471,999,1,6,15,6,à¢ïîê≥ã`,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,1,3,3,5,2,5,5,2,5,1,1,5,1
472,999,1,6,15,6,ïóä‘íºé˜,10,2,1,99,4,9,3,3,3,5,2,1,0,1,2,2,3,1,1,4,1,3,3,2,3,3,3,4,3,3,3,5,3,1,11
473,999,1,6,15,6,çÇíπèCàÍ,1,2,3,4,4,1,2,2,4,2,2,2,3,1,2,3,2,3,3,4,2,5,2,1,1,5,3,4,3,3,2,4,3,4,8
474,134,1,6,16,1,í∑ê®êrâì,1,1,3,4,1,1,2,2,5,7,2,2,3,2,2,2,2,4,2,2,2,3,2,2,2,2,5,3,3,4,2,5,5,5,6
475,999,1,6,16,1,éRìcìNíj,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,1,2,3,5,2,5,5,2,5,1,1,5,1
476,999,1,6,16,1,ë∫à‰è@ñæ,2,2,3,1,3,6,3,4,2,1,1,1,0,5,3,3,4,3,4,5,5,5,2,2,3,4,2,4,3,1,4,1,4,4,5
477,999,1,6,16,2,å√ëÚóòîV,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,1,2,2,5,2,5,5,2,5,1,1,5,1
478,999,1,6,16,2,íCîˆìNóY,5,2,3,1,4,7,4,3,4,6,1,1,0,5,5,5,5,3,5,5,5,5,1,1,2,5,1,5,2,2,5,1,1,4,2
479,999,1,6,16,2,êºîˆê≠âp,2,2,3,1,4,9,3,3,2,3,4,1,0,3,3,3,3,2,3,3,3,3,2,3,3,3,2,2,3,3,3,2,3,2,6
480,135,1,6,16,2,ã{çòåıä∞,1,1,3,4,1,1,2,2,4,2,1,1,0,1,3,1,9,2,9,1,4,4,3,1,4,2,4,4,1,4,2,5,5,2,11
481,136,1,6,16,3,ñ»ä—ñØï„,1,1,1,99,1,2,9,1,3,6,4,2,5,1,1,1,3,3,3,1,3,2,1,1,2,2,1,5,4,5,1,3,5,5,11
482,999,1,6,16,3,åEìcê≥êl,5,2,3,1,4,6,4,4,4,4,1,1,0,5,5,5,5,5,5,5,5,5,1,2,2,5,1,5,5,3,4,2,1,4,3
483,999,1,6,16,3,ç‚ñ{óméj,4,2,1,99,4,7,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,2,3,3,5,2,5,5,3,5,1,1,5,1
484,387,1,6,17,1,âúìcåö,2,1,3,1,1,9,3,3,3,3,6,1,0,2,3,3,3,2,3,4,4,2,3,9,9,9,2,4,5,2,4,1,4,2,5
485,999,1,6,17,1,ç≤ì°ê≥çK,4,2,1,99,4,9,4,4,5,7,6,1,0,5,5,5,5,5,5,5,5,5,1,3,5,5,5,5,5,3,5,1,1,5,1
486,137,0,6,17,1,íyç_,1,1,3,4,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
487,138,0,6,17,2,êXäÏòN,1,1,3,4,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
488,999,1,6,17,2,êºë∫óSém,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,1,1,3,5,2,5,5,2,5,1,1,5,1
489,389,1,6,17,2,àÍêÏï€ïv,2,1,3,1,3,4,4,4,4,3,1,1,0,2,5,3,4,1,2,5,4,2,4,2,4,1,2,4,2,2,2,3,2,2,6
490,139,1,6,17,3,ä¢óÕ,1,1,3,4,1,1,2,2,4,3,1,2,3,2,2,2,2,1,2,1,3,2,2,1,1,3,4,2,2,5,2,9,4,4,7
491,999,1,6,17,3,ç‚ñ{ç_,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,4,5,5,5,5,2,1,3,5,1,5,4,3,4,1,1,3,1
492,386,1,6,17,3,åKå¥ñL,2,1,3,1,4,6,3,3,2,3,2,1,0,4,5,4,5,2,4,5,5,4,3,2,3,2,1,4,4,2,4,1,1,1,4
493,140,1,6,18,1,èºã{åM,1,1,3,4,1,1,2,2,3,6,6,2,3,1,2,3,2,1,2,2,2,4,3,3,2,1,3,4,3,5,3,3,4,2,7
494,999,1,6,18,1,ã‡å≥çKé},4,2,3,3,4,7,4,4,4,7,4,1,0,5,5,5,5,5,5,5,5,5,1,4,3,5,2,5,5,2,5,1,1,4,1
495,999,1,6,18,1,ç˘ñÿó≥éO,10,3,1,99,4,9,2,2,2,2,6,1,0,1,2,3,3,1,2,3,3,3,4,3,4,2,1,2,2,2,2,3,4,3,11
496,999,1,6,18,1,ñ{ãΩéjçÑ,2,2,3,1,4,4,4,4,2,3,1,1,0,3,3,3,3,2,1,3,5,3,2,4,4,2,1,3,3,1,4,1,3,1,5
497,999,1,6,18,2,âFñÏñMçO,4,2,1,99,4,7,4,4,4,7,4,1,0,5,5,5,5,5,5,5,5,5,1,4,3,5,2,5,5,2,5,1,1,4,1
498,999,1,6,18,2,é·êÚê™éO,2,2,3,1,3,4,3,4,4,6,1,1,0,1,1,3,1,1,4,5,5,4,4,3,3,1,1,3,9,2,5,2,3,2,4
499,999,1,6,18,2,éRñ{ëÒ,1,3,3,4,1,1,2,2,3,6,2,2,5,2,3,3,3,3,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3,4,6.5
500,999,1,6,18,2,ïΩêÚè¬,10,3,1,99,4,2,2,2,5,7,5,2,3,1,2,2,2,2,2,2,2,3,3,2,3,3,4,3,2,3,4,4,5,2,4
501,142,1,6,18,3,çÇñÿãB,1,1,3,4,1,9,1,1,2,1,6,1,0,2,2,2,2,1,1,2,2,3,3,2,3,3,3,2,2,5,2,3,3,5,6
502,999,1,6,18,3,ã ë∫òaïv,2,2,3,1,4,4,4,4,2,3,1,1,0,3,3,3,3,2,1,3,5,3,2,4,4,2,1,3,3,1,4,1,3,1,5
503,999,1,6,18,3,éRñ{âÎïF,4,2,1,99,4,9,4,4,5,7,4,1,0,5,5,5,5,5,5,5,5,5,1,3,3,5,2,5,5,3,5,1,1,5,1
504,143,1,6,20,1,è¨ç‚åõéü,1,1,3,4,1,1,2,2,4,3,4,1,0,1,1,2,3,1,3,2,4,2,4,2,2,3,3,5,3,2,3,3,4,3,4
505,999,1,6,20,1,íÜñÏëÅïc,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,1,3,3,5,1,5,3,5,5,1,1,3,1
506,999,1,6,20,1,é¬å¥çF,2,2,3,1,3,4,2,4,2,6,2,1,0,1,4,4,5,4,1,5,5,5,2,2,4,3,5,4,1,1,4,2,9,3,5
507,999,1,6,20,2,â∫èÇ›Ç¬,2,2,3,1,1,4,3,3,3,6,4,1,0,3,2,2,4,1,2,4,3,4,5,2,1,4,4,2,2,2,3,3,3,3,5
508,999,1,6,20,2,ê¥êÖå[éi,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,1,3,3,5,1,5,4,3,5,1,1,5,1
509,144,1,6,20,2,ë∫à‰êm,1,1,3,4,3,1,2,2,4,6,4,1,0,1,3,2,3,1,3,2,3,3,3,2,2,3,3,9,9,3,2,5,3,3,7
510,391,1,6,20,2,éRå˚ÇÌÇ©éq,5,1,3,1,4,6,4,4,5,4,1,9,0,5,5,5,5,5,5,5,5,5,1,2,1,4,1,5,5,3,5,1,1,2,11
511,999,1,6,20,3,ä‚íJè∏âÓ,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,2,2,3,5,2,5,4,2,5,1,1,4,1
512,145,1,6,20,3,âHìcéy,2,1,3,1,1,9,3,3,2,3,6,1,0,2,4,3,3,1,4,4,3,3,3,4,3,2,3,3,2,2,3,2,3,1,5.5
513,384,1,6,20,3,ä‚çËíâïv,1,1,3,3,3,1,2,2,5,6,2,1,0,2,3,3,3,3,3,2,3,3,3,1,1,2,5,4,2,5,3,5,5,5,7
514,146,1,6,20,4,å„ì°ñŒîV,1,1,3,4,1,1,1,2,4,2,2,1,0,2,3,3,2,2,2,2,4,2,4,3,4,4,2,3,1,4,2,2,2,3,6
515,999,1,6,20,4,è„ìcèGè∫,4,2,1,99,4,9,4,4,5,7,6,2,5,5,5,5,5,3,5,5,5,5,1,3,3,5,2,5,4,3,5,1,1,5,1
516,385,1,6,20,4,ñxçûê™óY,2,1,3,1,3,6,4,4,2,2,1,1,0,2,3,3,3,1,3,4,4,3,3,3,3,2,2,4,2,2,3,2,1,2,5
517,999,1,6,20,4,ïlñúãTïF,5,2,3,1,4,6,4,4,5,6,1,1,0,5,5,5,5,5,5,5,5,5,1,2,1,4,1,3,3,2,5,1,1,2,3
518,999,1,6,20,5,â¡ì°ó≤,2,2,3,1,4,4,4,4,5,5,2,1,0,2,5,4,2,2,4,5,4,4,3,4,2,5,1,1,1,1,4,2,3,1,3
519,999,1,6,20,5,ä÷ç_çs,10,2,1,99,4,6,4,4,5,9,6,1,0,5,5,5,5,3,4,5,5,3,3,4,4,3,3,4,2,3,5,1,1,2,3
520,999,1,6,20,5,éOëÚçDïv,4,2,1,99,4,9,4,4,5,7,4,1,0,5,5,5,5,5,5,5,5,5,3,1,5,5,1,5,3,3,5,1,1,5,1
521,999,1,6,20,5,ã{â∫àÍòY,1,2,3,4,1,1,2,2,3,7,2,1,0,2,3,3,3,1,3,2,4,4,3,3,4,3,4,4,2,4,5,3,4,4,6
522,999,1,7,21,1,êÛñÏê^,2,2,3,3,4,4,4,4,2,3,2,1,0,1,4,5,2,1,4,5,5,4,4,3,1,3,1,5,1,3,2,1,3,1,7
523,999,1,7,21,1,ñÿâ∫ó•éq,4,2,1,99,4,7,4,4,9,7,4,1,0,5,5,5,5,3,5,5,5,5,2,3,5,5,9,5,5,2,5,1,1,9,1
524,148,1,7,21,1,ñÏìcêπéq,1,1,3,5,1,1,2,2,3,2,2,2,3,1,3,3,3,1,3,2,3,3,4,4,3,2,3,5,2,4,2,3,4,1,5.5
525,999,1,7,21,2,çÇñÿåıçO,4,2,1,99,4,9,4,4,3,7,1,1,0,5,5,5,5,5,5,5,5,5,1,3,3,5,2,5,5,2,5,1,1,5,1
526,999,1,7,21,2,ëÂêŒó¢ìﬁ,2,2,3,3,4,4,4,4,3,3,2,1,0,1,3,4,5,2,3,4,4,4,4,4,5,3,1,5,2,3,4,2,2,2,5
527,149,1,7,21,2,íIã¥ë◊ï∂,1,1,3,5,1,1,2,2,2,2,2,1,0,2,2,2,1,2,2,9,3,4,2,3,9,2,1,5,9,9,3,3,4,9,11
528,999,1,7,21,3,ã{êÏèüã`,4,2,1,99,4,7,4,4,9,7,4,1,0,5,5,5,5,5,5,5,5,5,2,3,3,5,9,5,5,2,5,1,1,1,1
529,150,1,7,21,3,ïêì°â√ï∂,1,1,1,99,1,1,2,3,4,5,4,2,2,1,2,3,2,1,1,2,2,3,1,1,1,1,1,3,2,2,2,4,5,3,7
530,999,1,7,21,3,âÄìcçNîé,2,2,3,3,3,4,4,4,3,2,1,1,0,1,1,3,3,1,3,3,1,3,3,3,4,2,1,5,3,1,3,5,1,1,6
531,999,1,7,21,4,éRìcó«éi,2,2,3,3,4,4,4,4,4,2,1,1,0,1,2,3,2,1,2,5,2,3,4,9,9,1,4,4,5,2,3,2,1,1,7
532,392,1,7,21,4,ì°à‰çFíj,1,1,3,5,1,1,1,3,3,7,6,1,0,2,3,3,3,1,2,1,3,2,2,2,1,2,3,5,1,5,2,3,2,5,3
533,999,1,7,21,4,å·ãΩïêì˙,4,2,1,99,4,7,4,4,5,7,1,1,0,5,5,5,5,3,5,5,5,5,2,3,3,5,4,5,3,2,5,1,1,5,1
534,999,1,7,21,5,à‰è„ó@,4,2,1,99,4,7,4,4,5,4,1,1,0,5,5,5,5,1,5,5,5,5,1,1,1,5,2,5,5,2,5,1,1,5,1
535,152,1,7,21,5,å√âÆå\éi,1,1,3,5,1,1,2,2,2,1,4,1,0,1,1,2,1,1,9,1,3,3,3,2,1,3,5,3,3,5,3,5,5,3,7
536,999,1,7,21,5,ïêìcãKíj,2,2,3,3,4,6,4,4,2,2,2,1,0,1,1,5,5,2,3,5,5,4,2,2,2,2,1,5,5,1,5,2,1,1,11
537,999,1,7,22,1,êŒíÀëè,5,2,3,1,4,7,4,4,5,6,1,1,0,5,5,5,5,5,5,5,5,5,1,1,5,5,1,3,4,2,5,1,1,3,1
538,999,1,7,22,1,ìcï”êMçG,10,2,1,99,4,9,1,1,5,2,2,1,0,1,1,4,5,1,3,1,1,2,4,2,5,3,3,3,2,3,5,5,1,1,7
539,153,1,7,22,1,è„êÏózéq,1,1,3,5,3,1,1,1,2,7,2,1,0,3,3,3,5,1,5,3,5,3,4,4,3,3,5,2,2,5,5,3,3,2,11
540,403,1,7,22,1,ñqñÏêπèC,2,1,3,3,1,4,4,4,3,2,2,1,0,2,3,3,3,2,3,5,2,4,3,2,1,3,2,2,2,2,4,2,1,1,6.5
541,999,1,7,22,1,âÕê£çKë„,4,2,1,99,4,9,4,4,5,7,1,2,5,5,5,5,5,5,5,5,5,5,1,1,3,5,1,5,5,1,5,1,1,5,1
542,405,1,7,22,2,í√êÏèÀå·,2,1,3,3,4,4,4,4,3,3,1,1,0,3,3,3,5,1,3,3,5,5,3,3,5,3,1,3,5,2,3,1,2,1,6
543,999,1,7,22,2,å¥ìcóﬂék,1,2,3,5,1,1,1,1,2,3,2,1,0,2,3,3,3,2,3,3,4,3,3,4,2,3,3,2,2,5,3,1,4,1,3
544,999,1,7,22,2,â™çËïΩçÏ,4,2,1,99,4,7,4,4,4,5,4,1,0,5,5,5,3,3,5,5,5,4,2,2,2,5,2,5,3,3,4,1,1,5,1
545,999,1,7,22,3,ëÅçËññç_,4,2,1,99,4,7,4,4,5,7,1,2,5,5,5,5,5,1,5,5,5,5,2,2,3,5,1,5,3,3,5,1,1,5,1
546,999,1,7,22,3,óÈñÿë◊,2,2,3,3,4,4,4,3,3,3,1,1,0,3,3,3,4,1,3,4,5,5,3,2,4,3,1,4,4,2,3,1,3,3,6
547,155,1,7,22,3,ñˆëÚîåïv,1,1,3,5,1,2,1,2,1,3,2,2,2,2,1,5,3,1,3,2,4,2,5,3,4,4,5,2,2,4,2,4,2,2,7
548,156,1,7,22,4,ñ]åéã`ïv,1,1,3,5,1,1,1,2,1,3,2,2,2,2,2,3,3,1,3,2,4,2,4,2,3,4,4,3,2,4,2,3,2,3,6
549,999,1,7,22,4,êºíJâpèr,4,2,1,99,4,9,4,4,5,7,1,2,5,5,5,5,5,1,5,5,5,5,1,3,3,5,1,5,3,1,5,1,1,5,1
550,999,1,7,22,4,ìcë∫å™é°,2,2,3,3,4,8,4,3,2,2,2,1,0,2,3,4,3,1,2,3,5,5,3,3,4,3,4,3,3,1,2,3,3,1,6
551,999,1,7,22,5,êôìcï€óY,4,2,1,99,4,9,4,4,5,7,1,9,0,5,5,5,5,5,5,5,5,5,2,1,5,5,9,5,5,4,5,1,1,5,1
552,159,1,7,22,5,ç◊ñÏçãéu,2,1,3,3,1,4,3,3,5,2,1,1,0,2,1,2,3,1,1,5,2,4,4,2,4,2,2,3,3,3,4,4,1,1,11
553,157,1,7,22,5,êƒì°ìléuìÒ,1,1,3,5,3,9,2,2,2,3,4,1,0,2,1,2,2,1,2,2,2,4,2,3,3,3,3,3,2,4,4,2,4,2,5
554,999,1,7,22,6,óÈñÿòaïF,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,3,5,5,5,9,5,5,3,5,1,1,5,1
555,158,1,7,22,6,ìnï”é¸,2,1,3,3,1,4,4,4,2,2,2,1,0,2,1,3,1,1,1,4,5,3,3,4,3,2,2,3,1,3,3,2,2,1,8
556,999,1,7,22,6,ïΩìcèÉàÍ,10,2,1,99,4,1,3,3,5,6,2,1,0,1,1,3,2,1,3,3,3,4,3,3,3,1,3,3,5,5,2,3,1,1,10
557,999,1,7,22,6,åIå¥óTçN,1,3,3,5,4,1,2,2,3,6,2,1,0,2,3,3,2,2,2,1,1,1,3,3,3,3,3,3,2,3,2,2,3,3,3
558,999,1,7,22,7,êXìáóœê∂,4,2,1,99,4,9,4,4,3,4,4,1,0,5,5,5,5,5,5,5,5,5,1,1,1,5,1,5,5,1,5,1,1,5,1
559,999,1,7,22,7,îÛå˚î¸íqéq,2,2,3,3,4,8,4,4,2,3,2,1,0,3,3,3,4,3,4,3,3,3,3,3,3,3,2,3,3,2,4,2,3,2,4
560,161,1,7,22,7,åFíJçO,6,1,1,99,4,1,2,2,2,3,1,1,0,1,3,2,2,1,3,1,2,4,3,2,3,3,3,2,1,4,4,3,4,3,7
561,999,1,7,22,7,èÈì‡é¿,10,2,1,99,1,3,2,1,1,3,2,1,0,1,1,3,2,1,2,1,1,3,2,2,3,3,3,9,2,2,2,4,2,3,7
562,999,1,7,22,8,âñíJóß,1,3,3,5,1,1,2,2,3,6,2,2,3,1,2,3,1,1,3,2,2,2,3,2,4,2,3,3,2,3,2,2,4,2,7
563,160,1,7,22,8,óÈñÿçNóF,2,1,3,3,3,9,2,2,3,2,1,1,0,1,3,3,2,1,2,4,2,3,3,4,4,2,1,3,3,1,3,4,3,2,7
564,999,1,7,22,8,ïΩâÍçÇê¨,4,3,3,3,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,1,1,9,5,9,5,9,1,5,1,1,5,1
565,999,1,7,23,1,ñÿë∫åbî¸,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,3,5,5,5,5,1,1,3,5,1,5,5,2,5,1,1,5,1
566,162,1,7,23,1,âÕë∫ÇΩÇ©Çµ,2,1,3,3,1,4,3,3,3,2,2,9,0,1,3,3,3,2,3,3,3,9,4,3,9,5,9,1,1,9,4,5,1,9,6
567,396,1,7,23,1,íJìcïêïF,1,1,3,5,4,1,2,2,3,7,1,1,0,1,3,3,3,1,3,2,4,3,4,2,2,2,3,4,4,2,3,4,5,3,6
568,163,1,7,23,2,å√êÏå≥ãv,2,1,3,3,1,4,3,3,2,2,6,1,0,2,2,3,3,2,3,4,3,3,3,4,4,2,3,2,4,2,3,2,3,2,5.5
569,999,1,7,23,2,ëÂñÏíàåı,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,2,2,5,5,3,5,5,2,5,2,1,5,1
570,999,1,7,23,2,ç÷ì°çKíj,1,2,3,5,4,2,1,1,5,2,2,1,0,1,5,1,9,1,1,9,1,3,5,1,1,1,3,1,1,5,3,5,5,1,10
571,164,1,7,23,3,ãﬂì°è∫àÍ,2,1,3,3,1,7,3,4,2,3,1,1,0,4,5,5,5,3,5,5,5,5,3,3,3,3,1,3,3,2,5,2,1,1,3
572,394,1,7,23,3,ãgìcçKçO,1,1,3,5,4,1,2,2,3,1,1,1,0,1,9,9,9,9,9,2,9,9,9,9,9,9,9,5,3,5,9,9,9,9,11
573,999,1,7,23,3,êŒêÏéı,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,1,1,3,5,2,5,5,2,5,1,1,5,1
574,999,1,7,23,4,ãﬂì°ç_,1,2,3,5,3,1,1,1,2,2,4,2,3,2,2,2,3,2,3,2,3,2,3,2,2,3,3,3,3,5,3,2,4,3,5
575,165,1,7,23,4,ñqã`ïv,2,1,3,3,1,8,2,3,2,3,4,1,0,1,3,3,2,1,2,4,2,4,2,4,2,2,1,4,4,2,3,2,3,1,6
576,411,1,7,23,4,ê£å√óRãNéq,4,1,3,2,4,9,4,4,5,4,1,1,0,5,5,5,5,5,5,5,5,5,1,1,4,5,2,5,5,1,5,1,1,3,1
577,999,1,7,23,5,ç]è„îéîV,4,2,1,99,4,9,4,4,5,7,6,1,0,5,5,5,5,5,5,5,5,5,2,1,3,5,3,5,5,2,5,1,1,5,1
578,397,1,7,23,5,ñÿë∫ó≤èG,1,1,3,5,4,9,2,2,3,3,1,1,0,1,2,3,2,2,3,2,3,2,3,3,4,2,3,3,2,4,3,3,3,3,8
579,166,1,7,23,5,ê‘èºçLó≤,2,1,3,3,1,6,4,4,1,7,1,1,0,5,5,5,5,5,5,5,5,5,1,4,1,5,1,5,5,1,5,1,5,5,1
580,999,1,7,23,6,éOëÚè~,6,3,1,99,4,1,2,2,3,6,1,2,3,1,2,2,1,1,2,2,4,2,2,1,2,1,1,3,2,4,1,2,4,3,8
581,999,1,7,23,6,íOâHèGé˜,1,2,3,5,4,1,2,2,3,1,2,1,0,4,3,2,3,1,3,2,3,4,3,2,2,2,3,2,2,3,3,3,3,2,5.5
582,999,1,7,23,6,ñˆëÚÇØÇ≥î¸,4,2,1,99,4,7,4,4,5,7,4,1,0,5,5,5,5,4,5,5,5,5,1,1,2,5,1,5,5,2,5,1,1,5,1
583,167,1,7,23,6,ëOìcóYãg,2,1,3,3,1,4,4,4,3,2,1,1,0,1,1,1,1,1,1,3,1,3,3,3,3,1,1,1,1,1,3,5,1,1,5
584,168,1,7,23,7,è¨ó—åõéi,2,1,3,3,1,4,2,3,2,2,4,1,0,2,2,2,2,2,3,3,2,2,4,3,2,3,2,3,2,2,3,3,3,2,7
585,395,1,7,23,7,ê¬éRãu,1,1,3,5,3,1,1,2,2,1,2,1,0,1,2,1,2,1,2,1,2,3,4,1,1,2,4,4,3,5,3,1,4,3,8
586,412,1,7,23,7,ëÂìáóﬂéq,5,1,3,1,4,9,4,4,5,4,1,2,5,5,5,5,5,5,5,5,5,3,3,9,2,5,1,5,5,2,5,1,1,2,1
587,999,1,7,23,7,ç‚ó—ëÏî¸,4,2,1,99,4,9,4,4,3,7,1,1,0,5,5,5,5,3,5,5,5,5,1,2,3,5,3,5,5,3,5,1,1,5,1
588,999,1,7,23,8,ê_íJí®,4,2,1,99,4,7,4,4,5,5,1,2,5,5,5,5,5,3,5,5,5,5,2,1,3,5,2,5,5,2,5,1,1,5,1
